ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1163164194,"The Bible And The Body: Healing In The Scriptures",Paperback,"Thomas, W. H. Griffith"," ","Bingham, Rowland V.",5.91,0.21,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,15.96,USD,"Kessinger Publishing, LLC",100,0.21,9.02,5.98,0.32,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51kRA5WQIxL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163164259,"The Big Yankee: The Life Of Carlson Of The Raiders",Paperback," "," ","Blankfort, Michael",5.91,0.80,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,27.16,USD,"Kessinger Publishing, LLC",392,0.81,9.02,5.98,1.16,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51J1HBKXmCL._SL75_.jpg,"Kessinger Publishing, LLC",5195372
1163164585,"The Borrowed Glow: A Book Of Devotions",Paperback," "," ","Day, Richard Ellsworth",5.91,0.84,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,27.96,USD,"Kessinger Publishing, LLC",416,0.85,9.02,5.98,1.22,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51dr8z0SfoL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163164704,"The Life Of Roscoe Pound",Paperback," "," ","Sayre, Paul",5.91,0.87,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,29.56,USD,"Kessinger Publishing, LLC",432,0.88,9.02,5.98,1.27,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51Wj52MK5fL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163164844,"Government In Fascist Italy",Paperback,"Marx, Fritz Morstein"," ","Steiner, H. Arthur",5.91,0.36,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,18.36,USD,"Kessinger Publishing, LLC",172,0.37,9.02,5.98,0.53,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51J1uBZq3-L._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163164941,"Hollywood Undressed: Observations Of Sylvia As Noted By Her Secretary",Paperback," "," ",Sylvia,5.91,0.52,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,21.56,USD,"Kessinger Publishing, LLC",252,0.60,8.80,6.00,0.75,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51TxueRkYnL._SL75_.jpg,"Kessinger Publishing, LLC",1861269
1163164992,"Let Us Go On: The Secret Of Christian Progress In The Epistle To The Hebrews",Paperback," "," ","Thomas, W. H. Griffith",5.91,0.39,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,18.36,USD,"Kessinger Publishing, LLC",188,0.60,8.90,5.90,0.57,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51g2HtJIYnL._SL75_.jpg,"Kessinger Publishing, LLC",3728045
1163165344,"The Bald Knobbers: The Story Of The Lawless Night-Riders Who Ruled Southern Missouri In The 80'S",Paperback," "," ","Castleman, Harvey N.",5.91,0.10,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,12.76,USD,"Kessinger Publishing, LLC",48,0.10,9.02,5.98,0.18,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/516%2BRqqt-pL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163165565,"The Soul-Winner's Fire",Paperback," "," ","Rice, John R.",5.91,0.27,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,16.76,USD,"Kessinger Publishing, LLC",128,0.60,8.80,5.90,0.45,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51NCpAXpcSL._SL75_.jpg,"Kessinger Publishing, LLC",2292926
1163165786,"Comfort From Calvary: The Words From The Cross",Paperback," "," ","Abbott, H. P. Almon",5.91,0.22,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,15.96,USD,"Kessinger Publishing, LLC",104,0.30,9.00,5.90,0.35,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/513ZCC2bR3L._SL75_.jpg,"Kessinger Publishing, LLC",4801158
1163166294,"Jen Sheng: The Root Of Life",Paperback,"Walton, George"," ","Prishvin, Mikhail",5.91,0.39,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,18.36,USD,"Kessinger Publishing, LLC",188,0.60,8.90,5.90,0.60,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51L93HrpiIL._SL75_.jpg,"Kessinger Publishing, LLC",708804
1163166537,"Antonio Stradivari: His Life And Work 1644-1737",Paperback," "," ","Squier, Victor Carroll",7.40,0.19,9.10,9.10,"Kessinger Publishing, LLC",english,english,english,15.16,USD,"Kessinger Publishing, LLC",92,0.20,9.10,7.40,0.35,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51ZDRl4xCBL._SL75_.jpg,"Kessinger Publishing, LLC",4540030
1163166545,"The Story Of The 45th Infantry Division",Paperback," "," ","Stars And Stripes",5.91,0.10,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,12.76,USD,"Kessinger Publishing, LLC",48,1.00,8.80,5.80,0.10,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/516D8iTB8WL._SL75_.jpg,"Kessinger Publishing, LLC",648375
1163166626,"The Diary Of Henry Teonge: Chaplain On Board H.M.'s Ships Assistance, Bristol, And Royal Oak 1675-1679",Paperback,"Manwaring, G. E."," ","Teonge, Henry",5.91,0.71,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,25.56,USD,"Kessinger Publishing, LLC",344,0.72,9.02,5.98,1.02,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51xgYQOD2CL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163166847,"The Forging Of A Rebel",Paperback,"Barea, Ilsa"," ","Barea, Arturo",7.40,1.47,9.10,9.10,"Kessinger Publishing, LLC",english,english,english,41.56,USD,"Kessinger Publishing, LLC",748,1.65,9.21,7.48,2.73,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51CdR6LLBYL._SL75_.jpg,"Kessinger Publishing, LLC"," "
116316724X,"The Knack Of Selling Yourself",Paperback," "," ","Mangan, James T.",5.91,0.65,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,24.76,USD,"Kessinger Publishing, LLC",316,0.90,9.00,6.00,0.95,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51-hblDCwRL._SL75_.jpg,"Kessinger Publishing, LLC",4492504
1163167320,"The Lawful Pursuit Of Gain",Paperback," "," ","Radin, Max",5.91,0.32,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,17.56,USD,"Kessinger Publishing, LLC",156,0.33,9.02,5.98,0.48,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51DUaCwIgUL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163167339,"Spider Woman: A Story Of Navajo Weavers And Chanters",Paperback," "," ","Reichard, Gladys A.",5.91,0.66,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,24.76,USD,"Kessinger Publishing, LLC",320,0.67,9.02,5.98,0.95,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51fsiaeWwtL._SL75_.jpg,"Kessinger Publishing, LLC",2050798
1163167487,"Tip Top Tapping: Simplified Lessons In Tap Dancing",Paperback,Seaman," ","Shomer, Louis",5.91,0.13,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,13.56,USD,"Kessinger Publishing, LLC",64,0.13,9.02,5.98,0.22,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/5159V9Rs3WL._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163167770,"The Hour Struck",Paperback," "," ","Patch, Dan E. L.",5.91,0.42,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,19.96,USD,"Kessinger Publishing, LLC",204,0.55,8.98,5.98,0.62,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51miuqMjx6L._SL75_.jpg,"Kessinger Publishing, LLC"," "
1163167797,"The Case Of Patience Worth: A Critical Study Of Certain Unusual Phenomena",Paperback," "," ","Prince, Walter Franklin",5.91,1.01,8.88,8.88,"Kessinger Publishing, LLC",english,english,english,32.76,USD,"Kessinger Publishing, LLC",512,1.34,8.98,5.98,1.50,Book,ABIS_BOOK,2010-09-10,"Kessinger Publishing, LLC",http://ecx.images-amazon.com/images/I/51Dkwa8cHDL._SL75_.jpg,"Kessinger Publishing, LLC",307156
