ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1855325373,"Sturmgeschütz III Assault Gun 1940-42 (New Vanguard)",Paperback,"Sarson, Peter",0,"Doyle, Hilary",9.61,0.20,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.21,9.76,7.29,0.35,Book,ABIS_BOOK,1996-04-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51r7fz2aA4L._SL75_.jpg,"Osprey Publishing",1855051
1855325454,"U-Boat Crews 1914-45 (Elite)",Paperback,"Pavlovic, Darko"," ","Williamson, Gordon"," "," "," "," ","Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.25,9.76,7.24,0.53,Book,ABIS_BOOK,1995-10-16,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51pndhbz6GL._SL75_.jpg,"Osprey Publishing",640638
1855325519,"Mons 1914: The BEF's Tactical Triumph (Campaign)",Paperback,"Dovey, Ed"," ","Lomas, David",10.00,0.31,7.52,7.52,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.40,9.70,7.20,0.75,Book,ABIS_BOOK,1997-09-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51SLvFzgcTL._SL75_.jpg,"Osprey Publishing",1220053
1855325527,"Lutzen 1632 (Campaign #68)",Paperback,"Turner, Graham"," ","Brzezinski, Richard",9.49,0.00,7.01,7.01,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.31,9.69,7.24,0.79,Book,ABIS_BOOK,2001-03-01,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51j-AL0NTxL._SL75_.jpg,"Osprey Publishing",306534
1855325543,"British Redcoat 1740-93 (Warrior)",Paperback,"Hook, Richard"," ","Reid, Stuart",9.17,0.20,7.09,7.09,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.25,9.72,7.24,0.53,Book,ABIS_BOOK,1997-01-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51L%2BZU%2BARpL._SL75_.jpg,"Osprey Publishing",1006166
1855325640,"King George's Army 1740-93 (2) (Men-at-Arms)",Paperback,"Chappell, Paul"," ","Reid, Stuart",9.69,0.20,7.20,7.20,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.21,9.82,7.30,0.62,Book,ABIS_BOOK,1995-11-13,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51oiO-KYFfL._SL75_.jpg,"Osprey Publishing",310896
1855325721,"German Mountain & Ski Troops, 1939-45 (Elite)",Paperback,"Andrew, Stephen"," ","Williamson, Gordon",9.84,0.00,7.13,7.13,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.47,9.79,7.25,0.50,Book,ABIS_BOOK,1996-05-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51YK48MMNYL._SL75_.jpg,"Osprey Publishing",719704
1855325756,"Late Marque Spitfire Aces 1942-45 (Aircraft of the Aces)",Paperback,"Davey, Chris",0,"Price, Alfred",9.80,0.35,7.28,7.28,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.31,9.61,7.24,0.84,Book,ABIS_BOOK,1995-09-11,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51rVqksK41L._SL75_.jpg,"Osprey Publishing",1724569
1855325799,"Army Commandos 1940-45 (Elite)",Paperback,"Chappell, Mike"," ","Chappell, Mike",9.57,0.20,7.13,7.13,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.21,9.73,7.25,0.51,Book,ABIS_BOOK,1996-09-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51pBMTl4JbL._SL75_.jpg,"Osprey Publishing",964456
185532590X,"General Washington's Army (2): 1779-83 (Men-at-Arms)",Paperback,"Younghusband, Bill"," ","Zlatich, Marko",10.00,0.20,7.52,7.52,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.20,9.82,7.30,0.40,Book,ABIS_BOOK,1995-11-13,"Osprey Publishing",http://ecx.images-amazon.com/images/I/517zeTjdvwL._SL75_.jpg,"Osprey Publishing",1094714
1855325950,"Focke-Wulf FW 190 Aces of the Western Front (Osprey Aircraft of the Aces No 9)",Paperback," "," ","Weal, John",9.61,0.28,7.17,7.17,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.30,9.60,7.20,0.30,Book,ABIS_BOOK,1996-05-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51xIOvbD-EL._SL75_.jpg,"Osprey Publishing",467975
1855325969,"Hellcat Aces of World War 2 (Osprey Aircraft of the Aces No 10)",Paperback,"Styling, Mark",0,"Tillman, Barrett",9.61,0.31,7.20,7.20,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.30,9.60,7.20,0.55,Book,ABIS_BOOK,1996-07-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/516ZM45HWFL._SL75_.jpg,"Osprey Publishing",822082
1855325977,"Hurricane Aces 1939-40 (Aircraft of the Aces)",Paperback,"Fretwell, Keith"," ","Holmes, Tony",10.24,0.35,7.24,7.24,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",132,0.47,9.61,7.24,0.93,Book,ABIS_BOOK,1998-01-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/510eXSRA-qL._SL75_.jpg,"Osprey Publishing",1479149
1855325985,"Republican Roman Army 200-104 BC (Men-at-Arms)",Paperback," "," ","Nick Sekunda",10.00,0.00,7.52,7.52,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.53,7.01,0.35,Book,ABIS_BOOK,1996-04-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51n9wq1QItL._SL75_.jpg,"Osprey Publishing",316522
1855326027,"Louis XV's Army (1) : Cavalry & Dragoons (Men-At-Arms Series, 296)",Paperback,"Leliepvre, Eugene"," ","Chartrand, Rene",9.61,0.16,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.17,9.77,7.27,0.40,Book,ABIS_BOOK,1996-07-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/61h8dMWsUUL._SL75_.jpg,"Osprey Publishing",311875
1855326035,"Malta 1565: Last Battle Of The Crusades (Campaign)",Paperback,"Hook, Christa"," ","Pickles, Tim",10.24,0.00,7.52,7.52,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.39,9.61,7.24,0.71,Book,ABIS_BOOK,1998-01-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51d8JQtZvHL._SL75_.jpg,"Osprey Publishing",892603
1855326043,"Salamanca 1812: Wellington Crushes Marmont (Campaign)",Paperback,"Younghusband, Bill",0,"Fletcher, Ian",9.76,0.20,7.76,7.76,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.47,9.61,7.17,0.66,Book,ABIS_BOOK,1997-09-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/515qyEp9R1L._SL75_.jpg,"Osprey Publishing",2555451
1855326051,"Quebec 1759: The Battle That Won Canada (Campaign)",Paperback,"Embleton, Gerry"," ","Reid, Stuart",9.49,0.00,7.01,7.01,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.39,9.61,7.09,0.71,Book,ABIS_BOOK,2003-04-20,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51lphmMl04L._SL75_.jpg,"Osprey Publishing",1125971
1855326078,"Okinawa 1945: The Last Battle (Campaign)",Paperback,"Gerrard, Howard"," ","Rottman, Gordon",9.57,0.35,7.13,7.13,"Osprey Publishing",english,english,english,21.95,USD,"Osprey Publishing",96,0.31,9.69,7.17,0.66,Book,ABIS_BOOK,2002-03-25,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51VSVDY48KL._SL75_.jpg,"Osprey Publishing",912344
1855326094,"Bannockburn 1314: Robert Bruce's great victory (Campaign)",Paperback,"Turner, Graham"," ","Armstrong, Peter",9.06,0.35,6.77,6.77,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.30,9.50,7.10,0.75,Book,ABIS_BOOK,2002-03-25,"Osprey Publishing",http://ecx.images-amazon.com/images/I/511JvfE6D1L._SL75_.jpg,"Osprey Publishing",857673
1855326191,"Nagashino 1575: Slaughter at the barricades (Campaign)",Paperback,"Gerrard, Howard"," ","Turnbull, Stephen",9.37,0.00,6.89,6.89,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.30,9.50,7.20,0.35,Book,ABIS_BOOK,2000-03-25,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51MCnWUDD1L._SL75_.jpg,"Osprey Publishing",299869
1855326205,"Austrian Auxiliary Troops 1792-1816 (Men-at-Arms)",Paperback,"Younghusband, Bill"," ","Hollins, David"," "," "," "," ","Osprey Publishing",english,english,english,15.95,USD,"Osprey Publishing",48,0.25,9.79,7.29,0.43,Book,ABIS_BOOK,1996-10-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51CzY4C5Z4L._SL75_.jpg,"Osprey Publishing",2079229
1855326213,"French Foreign Legion: Infantry and Cavalry since 1945 (Men-at-Arms)",Paperback,"Chappell, Mike"," ","Windrow, Martin",10.00,0.00,7.52,7.52,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",64,0.30,9.70,7.10,0.45,Book,ABIS_BOOK,2010-02-09,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51FejehdBiL._SL75_.jpg,"Osprey Publishing",499471
185532623X,"Louis XV's Army (3) : Foreign Infantry and Artillery (Men-At-Arms Series, 304)",Paperback,"Leliepvre, Eugene"," ","Chartrand, Rene",9.65,0.16,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.17,9.78,7.29,0.45,Book,ABIS_BOOK,1997-07-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/61aVAXc7t1L._SL75_.jpg,"Osprey Publishing",308097
1855326248,"Louis XV's Army (4) Light Troops & Specialists (Men-At-Arms Series, 308)",Paperback,"Leliepvre, Eugene","First Edition","Chartrand, Rene",9.49,0.16,7.09,7.09,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.53,7.09,0.40,Book,ABIS_BOOK,1997-10-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/61LQ29ydumL._SL75_.jpg,"Osprey Publishing",313556
1855326272,"Spitfire Mark I/II Aces 1939-1941 (Osprey Aircraft of the Aces No 12)",Paperback,"Fretwell, Keith",0,"Price, Alfred",9.57,0.28,7.17,7.17,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",100,0.31,9.61,7.17,0.71,Book,ABIS_BOOK,1996-11-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51yyKzFoVjL._SL75_.jpg,"Osprey Publishing",1480000
1855326329,"Soviet Aces of World War 2 (Osprey Aircraft of the Aces No 15)",Paperback,"Weal, John",0,"Morgan, Hugh",9.53,0.24,7.09,7.09,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.24,9.69,7.19,0.68,Book,ABIS_BOOK,1997-10-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51W1r0WxFIL._SL75_.jpg,"Osprey Publishing",1428469
1855326337,"P-38 Lightning Aces of the Pacific and CBI (Osprey Aircraft of the Aces No 14)",Paperback,"Tullis, Tom"," ","Stanaway, John",10.00,0.31,7.01,7.01,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.47,9.61,7.24,0.71,Book,ABIS_BOOK,1997-04-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51rGvDo81XL._SL75_.jpg,"Osprey Publishing",882145
1855326345,"German Jet Aces of World War 2 (Osprey Aircraft of the Aces No 17)",Paperback,"Weal, John"," ","Morgan, Hugh",10.24,0.31,7.24,7.24,"Osprey Publishing",english,english,english,20.95,USD,"Osprey Publishing",100,0.31,9.69,7.09,0.71,Book,ABIS_BOOK,1998-01-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51DM3AAWFVL._SL75_.jpg,"Osprey Publishing",619484
1855326353,"Spitfire Mark V Aces 1941-1945 (Osprey Aircraft of the Aces No 16)",Paperback,"Fretwell, Keith"," ","Price, Alfred",9.61,0.00,7.64,7.64,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.39,9.61,7.24,0.71,Book,ABIS_BOOK,1997-11-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/5108Y7GZ9SL._SL75_.jpg,"Osprey Publishing",1286623
185532637X,"B-26 Marauder Units of the Eighth and Ninth Air Forces (Osprey Combat Aircraft 2)",Paperback,"Tullis, Tom"," ","Scutts, Jerry"," "," "," "," ","Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.32,9.80,7.31,0.71,Book,ABIS_BOOK,1997-05-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51bKlIHvh6L._SL75_.jpg,"Osprey Publishing",1353253
1855326396,"The German Army 1939-45 (1): Blitzkrieg (Men-at-Arms)",Paperback,"Andrew, Stephen"," ","Thomas, Nigel",9.53,0.20,7.09,7.09,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",56,0.19,9.68,7.20,0.47,Book,ABIS_BOOK,1997-11-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51GqBtiYzsL._SL75_.jpg,"Osprey Publishing",1102336
185532640X,"The German Army 1939-45 (2) : North Africa & Balkans (Men-At-Arms Series, 316)",Paperback,"Andrew, Stephen"," ","Thomas, Nigel",9.53,0.20,7.20,7.20,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",56,0.16,9.69,7.09,0.44,Book,ABIS_BOOK,1998-04-11,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51TEsniXyRL._SL75_.jpg,"Osprey Publishing",862787
1855326477,"Austin-Healey 100 & 3000: 1952-1968 (Colour Classics)",Paperback," "," ","McLavin, David"," "," "," "," ","Osprey Pub Co",english,english,english,10.95,USD,"Osprey Pub Co",128,0.40,8.90,8.00,0.95,Book,ABIS_BOOK,1996-11-01,"Osprey Pub Co",http://ecx.images-amazon.com/images/I/511VRKR5C7L._SL75_.jpg,"Osprey Pub Co",3971597
1855326493,"Ferrari Testarossa (Colour Classics)",Paperback," "," ","Sparrow, David"," "," "," "," ","Osprey Pub Co",english,english,english,10.95,USD,"Osprey Pub Co",128,0.40,8.80,8.00,0.80,Book,ABIS_BOOK,1996-11-01,"Osprey Pub Co",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_.gif,"Osprey Pub Co",2594749
1855326507,"Land Rover: British Four-Wheel-Drive from 1948 (Osprey Colour Classics)",Paperback," "," ","Bennett, Chris"," "," "," "," ","Osprey Pub Co",english,english,english,10.95,USD,"Osprey Pub Co",128,0.30,8.90,8.10,0.85,Book,ABIS_BOOK,1996-11-01,"Osprey Pub Co",http://ecx.images-amazon.com/images/I/51NS4DSF3PL._SL75_.jpg,"Osprey Pub Co",3487902
1855326566,"The Russian Civil War (2): White Armies (Men-at-Arms) (v. 2)",Paperback,"Karachtchouk, Andrei"," ","Khvostov, Mikhail",9.65,0.20,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.20,9.40,7.60,0.35,Book,ABIS_BOOK,1997-07-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/5152mCQHMML._SL75_.jpg,"Osprey Publishing",327298
1855326574,"German Medieval Armies 1000-1300 (Men-at-Arms)",Paperback,"Turner, Graham"," ","Gravett, Christopher",10.00,0.00,7.52,7.52,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.61,7.09,0.31,Book,ABIS_BOOK,1997-11-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51dMGcKNEbL._SL75_.jpg,"Osprey Publishing",818526
1855326590,"The Spartan Army (Elite)",Paperback,"Hook, Richard",0,"Sekunda, Nicholas",10.24,0.28,7.52,7.52,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.20,9.50,6.90,0.30,Book,ABIS_BOOK,1998-11-11,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51wGpsDBk6L._SL75_.jpg,"Osprey Publishing",599864
1855326779,"Porsche 356 (Osprey Colour Classics)",Paperback," "," ","Burnham, Colin"," "," "," "," ","Osprey Pub Co",english,english,english,10.95,USD,"Osprey Pub Co",128,0.40,8.90,8.00,0.55,Book,ABIS_BOOK,1997-03-01,"Osprey Pub Co",http://ecx.images-amazon.com/images/I/71V4ZQDP1VL._SL75_.gif,"Osprey Pub Co",1197331
1855326884,"Yorktown 1781: The World Turned Upside Down (Campaign)",Paperback,"Hook, Adam",0,"Morrissey, Brendan",9.53,0.31,7.09,7.09,"Osprey Publishing",english,english,english,21.95,USD,"Osprey Publishing",96,0.31,9.61,7.24,0.66,Book,ABIS_BOOK,1997-09-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51ghpZAJntL._SL75_.jpg,"Osprey Publishing",518480
1855326906,"Mosquito Bomber/Fighter-Bomber Units 1942-1945 (Osprey Combat Aircraft 4)",Paperback,"Davey, Chris"," ","Bowman, Martin",9.76,0.28,7.76,7.76,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",100,0.47,9.53,7.24,0.71,Book,ABIS_BOOK,1997-11-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51Y8o%2BFZ-7L._SL75_.jpg,"Osprey Publishing",1192532
1855326922,"The Italian Invasion of Abyssinia 1935-36 (Men-at-Arms)",Paperback,"Ruggeri, Raffaele"," ","Nicolle, David",0.17,9.66,7.22,7.22,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.20,9.60,7.00,0.35,Book,ABIS_BOOK,1997-10-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51dMi4x7x2L._SL75_.jpg,"Osprey Publishing",1128577
1855326965,"German Night Fighter Aces of World War 2 (Osprey Aircraft of the Aces No 20)",Paperback,"Weal, John",0,"Scutts, Jerry",9.76,0.00,7.28,7.28,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.39,9.69,7.01,0.71,Book,ABIS_BOOK,1998-06-05,"Osprey Publishing",http://ecx.images-amazon.com/images/I/513e%2B8au7nL._SL75_.jpg,"Osprey Publishing",1498036
1855326973,"Armies of the Ottoman Empire 1775-1820 (Men-At-Arms, No 314)",Paperback,"McBride, Angus"," ","Nicolle, David",9.76,0.16,7.52,7.52,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.16,9.53,7.09,0.40,Book,ABIS_BOOK,1998-03-09,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51iy9dBLNqL._SL75_.jpg,"Osprey Publishing",647104
1855326981,"P-38 Lightning Aces of the ETO/MTO (Osprey Aircraft of the Aces No 19)",Paperback,"Tullis, Tom"," ","Stanaway, John",9.76,0.31,7.24,7.24,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.31,9.69,7.09,0.71,Book,ABIS_BOOK,1998-06-05,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51i-HCDa9fL._SL75_.jpg,"Osprey Publishing",1397261
1855327015,"San Juan Hill 1898: America's Emergence as a World Power (Campaign)",Paperback,"Rickman, Dave"," ","Konstam, Angus",9.61,0.00,7.64,7.64,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",96,0.30,9.50,7.10,0.65,Book,ABIS_BOOK,1998-10-30,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51k9CbO19nL._SL75_.jpg,"Osprey Publishing",658945
1855327066,"Pirates 1660-1730 (Elite)",Paperback,"McBride, Angus",0,"Konstam, Angus",9.72,0.20,7.20,7.20,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.24,9.69,7.17,0.57,Book,ABIS_BOOK,1998-10-30,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51YserV8%2BoL._SL75_.jpg,"Osprey Publishing",1210026
1855327090,"Louis XV's Army (5) : Colonial and Naval Troops (Men-At-Arms Series, 313)",Paperback,"Leliepvre, Eugene"," ","Chartrand, Rene",0.00,0.00,0.00,0.00,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.45,7.09,0.35,Book,ABIS_BOOK,1998-03-09,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51f1zIzzCFL._SL75_.jpg,"Osprey Publishing",280393
1855327120,"Lockheed Sr-71: The Mach 3 Blackbird (Osprey Colour Classics)",Paperback," "," ","Crickmore, Paul F."," "," "," "," ","Osprey Pub Co",english,english,english,10.95,USD,"Osprey Pub Co",128,0.39,8.90,8.03,0.84,Book,ABIS_BOOK,1997-09-01,"Osprey Pub Co",http://ecx.images-amazon.com/images/I/51S4RZBMVFL._SL75_.jpg,"Osprey Pub Co",3121738
1855327163,"Waterloo: The Hundred Days (Battles and Histories)",Paperback," ",0,"Chandler, David",9.84,0.00,7.13,7.13,"Osprey Publishing",english,english,english,19.95,USD,"Osprey Publishing",224,0.50,9.60,7.20,1.45,Book,ABIS_BOOK,1997-10-15,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51zoOkOP4UL._SL75_.jpg,"Osprey Publishing",798581
1855327236,"Blenheim Squadrons of World War 2 (Osprey Combat Aircraft 5)",Paperback,"Davey, Chris"," ","Lake, Jon",9.61,0.00,7.13,7.13,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",104,0.34,9.78,7.27,0.76,Book,ABIS_BOOK,1998-07-02,"Osprey Publishing",http://ecx.images-amazon.com/images/I/511i-PgDVJL._SL75_.jpg,"Osprey Publishing",1911451
1855327252,"P-61 Black Widow Units of World War 2 (Osprey Combat Aircraft 8)",Paperback,"Styling, Mark",0,"Thompson, Warren",10.00,0.00,7.52,7.52,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.40,9.50,7.10,0.65,Book,ABIS_BOOK,1998-08-28,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51Q1W5ya6wL._SL75_.jpg,"Osprey Publishing",633391
1855327260,"Polish Aces of World War 2 (Osprey Aircraft of the Aces No 21)",Paperback," "," ","Robert Gretzyngier",9.61,0.00,7.13,7.13,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.44,9.78,7.39,0.71,Book,ABIS_BOOK,1998-07-24,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51po6986JSL._SL75_.jpg,"Osprey Publishing",1588636
1855327279,"Imperial Japanese Navy Aces 1937-45 (Osprey Aircraft of the Aces 22)",Paperback,"Tullis, Tom"," ","Sakaida, Henry",10.00,0.35,7.24,7.24,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",116,0.50,9.60,4.70,0.80,Book,ABIS_BOOK,1998-08-28,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51tybICwr6L._SL75_.jpg,"Osprey Publishing",1003378
1855327295,"P-47 Thunderbolt Aces of the Eighth Air Force (Osprey Aircraft of the Aces No 24)",Paperback,"Davey, Chris",0,"Scutts, Jerry"," "," "," "," ","Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",96,0.31,9.61,7.09,0.71,Book,ABIS_BOOK,1998-10-30,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51zgS%2BmBZXL._SL75_.jpg,"Osprey Publishing",134410
1855327317,"Mosquito Fighter/Fighter-Bomber Units of World War 2 (Osprey Combat Aircraft 9)",Paperback,"Davey, Chris",0,"Bowman, Martin",0.98,0.00,7.24,7.24,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",100,0.32,9.90,7.31,0.64,Book,ABIS_BOOK,1998-11-27,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51Qt89MPFSL._SL75_.jpg,"Osprey Publishing",196980
1855327325,"SBD Dauntless Units of World War 2 (Osprey Combat Aircraft 10)",Paperback,"Tullis, Tom"," ","Tillman, Barrett",9.57,0.28,7.13,7.13,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",100,0.30,9.50,7.00,0.60,Book,ABIS_BOOK,1998-11-27,"Osprey Publishing",http://ecx.images-amazon.com/images/I/514vqdGD6yL._SL75_.jpg,"Osprey Publishing",535848
185532735X,"The British Army in North America 1775-1783 (Men at Arms Series, 39)",Paperback,"Embleton, Gerry",2nd,"May, Robin",10.00,0.00,7.24,7.24,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.53,7.09,0.35,Book,ABIS_BOOK,1998-01-13,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51le9gDYihL._SL75_.jpg,"Osprey Publishing",908352
1855327368,"Wolfe's Army (Men-at-Arms)",Paperback,"Embleton, Gerry",Revised,"May, Robin",0.19,9.70,7.23,7.23,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.53,7.01,0.40,Book,ABIS_BOOK,1998-01-01,"Osprey Publishing",http://ecx.images-amazon.com/images/I/518Tn-TOHkL._SL75_.jpg,"Osprey Publishing",796098
1855327422,"Austrian Grenadiers and Infantry 1788-1816 (Warrior)",Paperback,"Burn, Jeffrey"," ","Hollins, David",10.24,0.24,7.24,7.24,"Osprey Publishing",english,english,english,18.95,USD,"Osprey Publishing",64,0.24,9.61,7.01,0.62,Book,ABIS_BOOK,1998-09-25,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51z8iRxotxL._SL75_.jpg,"Osprey Publishing",1474869
1855327538,"Messerschmitt Bf 110 Zerstorer Aces of World War 2 (Osprey Aircraft of the Aces No 25)",Paperback,"Weal, John",0,"Weal, John",10.00,0.39,7.24,7.24,"Osprey Publishing",english,english,english,22.95,USD,"Osprey Publishing",108,0.30,9.60,7.00,0.75,Book,ABIS_BOOK,1999-05-01,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51gxIv0xlYL._SL75_.jpg,"Osprey Publishing",1329513
1855327619,"French Foreign Legion 1914-45 (Men-at-Arms)",Paperback,"Chappell, Mike",0,"Windrow, Martin",9.76,0.16,7.01,7.01,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.45,7.09,0.40,Book,ABIS_BOOK,1999-03-26,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51AleABeyKL._SL75_.jpg,"Osprey Publishing",355965
1855327635,"Spanish Army of the Napoleonic Wars (1): 1793-1808 (Men-at-Arms) (v. 1)",Paperback,"Younghusband, Bill"," ","Chartrand, Rene",9.61,0.16,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.45,7.09,0.35,Book,ABIS_BOOK,1998-11-27,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51o%2BAibaaJL._SL75_.jpg,"Osprey Publishing",1983958
185532766X,"Emigre Troops in British Service, Vol. 1: 1793-1802 (Men-at-Arms Series, No. 328)",Paperback,"Courcelle, Patrice"," ","Chartrand, Rene",9.65,0.24,7.17,7.17,"Osprey Publishing",english,english,english,17.95,USD,"Osprey Publishing",48,0.24,9.45,7.09,0.44,Book,ABIS_BOOK,1999-05-28,"Osprey Publishing",http://ecx.images-amazon.com/images/I/51AzCe2Bl2L._SL75_.jpg,"Osprey Publishing",2944082
